source_user_id,target_user_id
994982860506397952,994982860506397952
1519308767099239936,1326229737551912960
22641050,1164459356676656896
3457461077,3457461077
179973628,179973628
179973628,179973628
25417829,25417829
25417829,25417829
25417829,25417829
1179142414314929920,1915033663
1495051486945890048,1495051486945890048
736270157832683520,736270157832683520
736270157832683520,736270157832683520
736270157832683520,736270157832683520
1361248270719320064,1361248270719320064
1270409060572167936,1270409060572167936
782252191679713024,782252191679713024
782252191679713024,782252191679713024
267674162,267674162
942790337885597696,942790337885597696
412970012,412970012
412970012,412970012
412970012,412970012
1193369472473669888,1193369472473669888
1494768259178060032,1107296448
16228677,16228677
1286059042549489920,1286059042549489920
2884727578,1344356576786865920
3971173632,3971173632
3971173632,3971173632
1388870519311800064,1388870519311800064
1507873492108290048,1507873492108290048
1330954692428489984,1330954692428489984
1630207511679622912,14499829
1630207511679622912,1557661589020750080
1457167349031869952,1457167349031869952
1457167349031869952,1457167349031869952
1646586606,1646586606
1146278157965769984,1146278157965769984
1146278157965769984,1146278157965769984
1683391890069019904,1683391890069019904
1671697163842190080,1671697163842190080
1468242063288320000,1468242063288320000
1621455467187962112,1621455467187962112
1621455467187962112,1621455467187962112
1304635780388720128,1304635780388720128
751837123,292015782
296873959,296873959
3348096909,3348096909
594046370,594046370
1582722830956979968,1582722830956979968
813904722306403968,1469399259103518976
844867963,844867963
844867963,844867963
1586727974358990080,1586727974358990080
2465759864,2465759864
2465759864,2465759864
2465759864,2465759864
2465759864,2465759864
2465759864,2465759864
2465759864,2465759864
2465759864,2465759864
2465759864,2465759864
2465759864,2465759864
1091808709968349952,1091808709968349952
1639799032267810048,1639799032267810048
1639799032267810048,1639799032267810048
1639799032267810048,1639799032267810048
1639799032267810048,1639799032267810048
763437872208748032,763437872208748032
38510946,38510946
390628590,390628590
3545156062,3545156062
4658641,4658641
855778854958399488,855778854958399488
855778854958399488,855778854958399488
855778854958399488,855778854958399488
855778854958399488,855778854958399488
855778854958399488,855778854958399488
855778854958399488,855778854958399488
855778854958399488,855778854958399488
855778854958399488,855778854958399488
855778854958399488,855778854958399488
855778854958399488,855778854958399488
855778854958399488,855778854958399488
855778854958399488,855778854958399488
1487965118478560000,1487965118478560000
1487965118478560000,1487965118478560000
3387994377,3387994377
3387994377,3387994377
3387994377,3387994377
393683887,393683887
393683887,393683887
393683887,24959108
393683887,393683887
393683887,393683887
393683887,393683887
393683887,393683887
393683887,393683887
468822271,468822271
468822271,468822271
468822271,468822271
468822271,468822271
2964797602,44196397
1517515818082469888,1517515818082469888
29585423,133938408
343470756,343470756
940310669001341952,940310669001341952
1630255194658177024,1630255194658177024
1501173577051160064,1501173577051160064
1501173577051160064,1501173577051160064
1501173577051160064,1501173577051160064
1501173577051160064,1501173577051160064
1608834207471500032,1608834207471500032
1085278478885400064,1085278478885400064
992968483376893056,992968483376893056
1537533633422139904,1537533633422139904
1537533633422139904,1537533633422139904
1537533633422139904,1537533633422139904
1537533633422139904,1537533633422139904
1093142478893529984,1093142478893529984
1611305657503780096,1611305657503780096
1611305657503780096,1611305657503780096
1611305657503780096,1611305657503780096
1611305657503780096,1611305657503780096
1611305657503780096,1611305657503780096
238018585,238018585
817955172869671936,817955172869671936
1562561653291780096,1469399259103518976
1645679655167610112,1645679655167610112
1676699512105060096,1676699512105060096
1676699512105060096,1676699512105060096
202020652,202020652
3096320447,3096320447
779631043620068992,779631043620068992
4725217094,4725217094
1520143784,575444529
1277729512562793984,1489346311874925056
1277729512562793984,1277729512562793984
68679942,68679942
1342622389788697088,1342622389788697088
1342622389788697088,1342622389788697088
1342622389788697088,1342622389788697088
1342622389788697088,1342622389788697088
1548098574,1548098574
1488059882968430080,1349149096909668096
2855305681,2855305681
1626324007,44196397
1626324007,1626324007
1580170332127756032,1580170332127756032
1580170332127756032,1580170332127756032
1580170332127756032,1580170332127756032
1580170332127756032,1580170332127756032
1580170332127756032,1580170332127756032
38454242,38454242
38454242,38454242
38454242,38454242
38454242,38454242
38454242,38454242
38454242,38454242
38454242,38454242
38454242,38454242
44574039,44574039
1566704093426490112,1566704093426490112
1361595755274850048,1361595755274850048
1127626705764605952,1127626705764605952
1127626705764605952,1127626705764605952
1127626705764605952,1127626705764605952
1127626705764605952,1127626705764605952
1127626705764605952,1127626705764605952
1127626705764605952,1127626705764605952
1127626705764605952,1127626705764605952
1127626705764605952,1127626705764605952
1127626705764605952,1127626705764605952
1127626705764605952,1127626705764605952
1127626705764605952,1127626705764605952
1639251611456329984,1639251611456329984
1358793006472560128,1358793006472560128
393966454,393966454
1359728152159930112,1359728152159930112
1693707514540329984,1693707514540329984
1693000114946619904,1693000114946619904
1017635620972189952,1017635620972189952
490829550,490829550
202749393,202749393
202749393,202749393
202749393,202749393
202749393,202749393
202749393,202749393
202749393,202749393
744609979173240064,744609979173240064
1251531541504760064,1251531541504760064
1251531541504760064,1251531541504760064
1251531541504760064,1251531541504760064
1330676669145740032,1330676669145740032
1330676669145740032,1330676669145740032
1688762900658230016,1688762900658230016
802242047679741056,802242047679741056
2868994445,1489346311874925056
39813961,39813961
1412603881109029888,1412603881109029888
1412603881109029888,1412603881109029888
1266961410799501056,1266961410799501056
236789225,236789225
2414080778,890061634181373952
841367424,841367424
405259565,1046758732682710016
405259565,405259565
405259565,405259565
1158282957741799936,1158282957741799936
1646493945990397952,1646493945990397952
1646493945990397952,1646493945990397952
1646493945990397952,1646493945990397952
1494034464460179968,1494034464460179968
1039200548287740032,1039200548287740032
818536640,1596206164974479872
1670967801077540096,1670967801077540096
843762829,843762829
843762829,843762829
843762829,843762829
843762829,843762829
843762829,843762829
843762829,843762829
843762829,843762829
843762829,843762829
843762829,843762829
843762829,843762829
843762829,843762829
1227559532882220032,1227559532882220032
1614758705416859904,1614758705416859904
1173489172155419904,1173489172155419904
1173489172155419904,1173489172155419904
1179050383743879936,1179050383743879936
102015477,102015477
1688137114964110080,1558435037187650048
1712375610,1712375610
1712375610,1712375610
1369774844913590016,1342498068101530112
1585742671972160000,1326229737551912960
1450183359578180096,1450183359578180096
3462078204,3462078204
856710524905544960,856710524905544960
1197475838956130048,1197475838956130048
1197475838956130048,1376874367506817024
42825860,42825860
3188905746,3188905746
3188905746,3188905746
1550380734237509888,1342099797898089984
2985590445,2985590445
541835852,541835852
351796478,351796478
2474561216,1460014038956620032
793819092,805144092
1582373523162530048,1582373523162530048
1693871623869220096,1693871623869220096
1100711164403740032,1100711164403740032
1100711164403740032,1100711164403740032
1100711164403740032,1100711164403740032
1100711164403740032,1100711164403740032
1532068127768740096,1532068127768740096
1686795797600349952,1686795797600349952
1686795797600349952,1686795797600349952
1686795797600349952,1686795797600349952
1686795797600349952,1686795797600349952
1642595175317795072,1642595175317795072
1642595175317795072,1642595175317795072
1536469908367729920,1536469908367729920
1536469908367729920,1536469908367729920
14189536,14189536
14189536,14189536
1492196532510080000,1492196532510080000
1448201988538249984,1448201988538249984
104539898,104539898
104539898,104539898
1563157453487079936,1563157453487079936
1563157453487079936,1563157453487079936
1563157453487079936,1563157453487079936
1563157453487079936,1563157453487079936
1305331072268329984,1305331072268329984
48469894,1500129642
48469894,1469399259103518976
1425054576604900096,1425054576604900096
2200551635,2200551635
1854626238,612473
522488379,522488379
3914082498,976542720
1539663103293592064,1539663103293592064
1539663103293592064,1539663103293592064
1539663103293592064,1539663103293592064
1539663103293592064,1539663103293592064
1539663103293592064,1539663103293592064
1388568131308809984,1339166129110064896
1673301907782200064,1673301907782200064
1496143935525240064,133938408
1496143935525240064,95092020
1447422453135780096,1326229737551912960
844960466552147968,942723953143009280
96359079,96359079
96359079,96359079
1439717460375180032,1439717460375180032
777762345674125056,777762345674125056
999735496103297024,999735496103297024
999735496103297024,999735496103297024
999735496103297024,999735496103297024
999735496103297024,999735496103297024
999735496103297024,999735496103297024
3355599406,1168968080690748928
3355599406,3355599406
3355599406,1168968080690748928
3355599406,1168968080690748928
1678892183359990016,1678892183359990016
1678892183359990016,1678892183359990016
1678892183359990016,1678892183359990016
1678892183359990016,1678892183359990016
1617548162906089984,1617548162906089984
1630888855,1630888855
1504480408204819968,133938408
726757461667933952,726757461667933952
3371072014,3371072014
175875443,175875443
1533452667342960128,1533452667342960128
1413918571248420096,1413918571248420096
1249036905603369984,1249036905603369984
1472115818,1472115818
1154477958574129920,1154477958574129920
1154477958574129920,1154477958574129920
31196182,31196182
31196182,31196182
1406803942747513088,1406803942747513088
1406803942747513088,1406803942747513088
1496799264974020096,1496799264974020096
536634199,536634199
536634199,536634199
536634199,536634199
536634199,536634199
3323471052,738080573365702656
1154110090317902080,1154110090317902080
880997516,880997516
907880946589944960,907880946589944960
97520751,97520751
1395406430472209920,1395406430472209920
1395406430472209920,1395406430472209920
803655949923810944,1139217161275100032
803655949923810944,1139217161275100032
803655949923810944,1139217161275100032
803655949923810944,1139217161275100032
803655949923810944,1139217161275100032
3311212013,3311212013
1041747802479640064,1041747802479640064
1041747802479640064,1041747802479640064
392868964,1589732683286180096
23822218,23822218
868318861548032000,868318861548032000
1595127076809570048,1376874367506817024
1617045553270880000,1617045553270880000
950606090953284992,950606090953284992
43061572,43061572
1519273516381700096,7587032
1519273516381700096,1339166129110064896
1374493062227909888,1374493062227909888
1567989665067849984,467823431
1567989665067849984,1915033663
1657109596417280000,1657109596417280000
1657109596417280000,1657109596417280000
944741633337282048,133938408
3222442128,1107296448
454235500,454235500
908758949041786880,908758949041786880
908758949041786880,1200506883674639872
33463749,1342099797898089984
831496599507501056,1433945941594226944
1463886920233139968,1463886920233139968
763175376956690048,763175376956690048
579481702,890061634181373952
782120043211475968,782120043211475968
1480339537008029952,125201952
619268644,1524176909755511040
619268644,16106584
50836903,50836903
2460112204,64200822
172517765,172517765
1133628638455360000,1558997112699899904
1125684568588210048,1125684568588210048
2917851511,2917851511
2917851511,2917851511
1690767183981499904,191167764
1690767183981499904,1326229737551912960
1690767183981499904,1518721310603500032
786359845008002944,786359845008002944
786359845008002944,786359845008002944
62904673,62904673
62904673,62904673
62904673,62904673
62904673,62904673
62904673,62904673
62904673,62904673
1176153703541289984,1176153703541289984
385574761,385574761
246883844,246883844
1394110447478050048,1394110447478050048
1524777177979350016,1524777177979350016
1666051484776120064,1666051484776120064
1666051484776120064,1666051484776120064
1666051484776120064,1666051484776120064
1666051484776120064,1666051484776120064
244791073,244791073
550563751,550563751
550563751,550563751
550563751,550563751
550563751,550563751
550563751,550563751
550563751,550563751
1540176717683099904,1540176717683099904
938884899783761024,938884899783761024
938884899783761024,938884899783761024
938884899783761024,938884899783761024
938884899783761024,938884899783761024
1327425872039640064,16997512
1694510844179259904,1694510844179259904
773301976012513280,773301976012513280
773301976012513280,773301976012513280
773301976012513280,773301976012513280
773301976012513280,773301976012513280
773301976012513280,773301976012513280
1050092196672795008,773301976012513280
1050092196672795008,1050092196672795008
1050092196672795008,1050092196672795008
1050092196672795008,1050092196672795008
1050092196672795008,1050092196672795008
1050092196672795008,1050092196672795008
1050092196672795008,1050092196672795008
1050092196672795008,1050092196672795008
1050092196672795008,1050092196672795008
1050092196672795008,1050092196672795008
1050092196672795008,1050092196672795008
1050092196672795008,1050092196672795008
1032915341217799936,1032915341217799936
1569393812,1569393812
1569393812,1569393812
1569393812,1569393812
1569393812,1569393812
1694414895163549952,1694414895163549952
61057548,61057548
1252380788,1331605927418609920
919494972,919494972
919494972,919494972
919494972,919494972
931396620,1154105453317669888
1005014607008850048,1005014607008850048
1158336866,95092020
1454167184792489984,1454167184792489984
2722163512,2722163512
1436103429898720000,1436103429898720000
248321806,248321806
248321806,248321806
248321806,248321806
1546870002158109952,16106584
1463946960440800000,1463946960440800000
55355041,551426814
1467265418234629888,1467265418234629888
1559798470860771072,1559798470860771072
1531611266971840000,1531611266971840000
884577180964896768,884577180964896768
30395978,30395978
731435504466590976,731435504466590976
1231739413044029952,1231739413044029952
1231739413044029952,1231739413044029952
1421871732328069888,1421871732328069888
1664679975100740096,1664679975100740096
1472901218666040064,1472901218666040064
1215207965478670080,1215207965478670080
1656427070505999872,1326229737551912960
1442926801454560000,1442926801454560000
1476030143525182976,16106584
1476030143525182976,91416107
1476030143525182976,1524176909755511040
1524484693864989952,1524484693864989952
1190316233998118912,1190316233998118912
1190316233998118912,1267934190
1215284214746223104,1215284214746223104
1168321710095053056,1168321710095053056
1503832283362429952,1503832283362429952
741187048766372992,741187048766372992
54636400,19032473
1061391560028419968,1107296448
1576669833483140096,1576669833483140096
1368546978603219968,1368546978603219968
25149628,25149628
25149628,25149628
1520634947299650048,1520634947299650048
2828296147,2828296147
2828296147,2828296147
2828296147,2828296147
1194972656979859968,1194972656979859968
709499594,709499594
709499594,709499594
1525436855973560064,1525436855973560064
1525436855973560064,1525436855973560064
1525436855973560064,1525436855973560064
1525436855973560064,1525436855973560064
1683588115263360000,1683588115263360000
1218159013671640064,1218159013671640064
910616811279805952,910616811279805952
1483242880433110016,1483242880433110016
1483242880433110016,1483242880433110016
1483242880433110016,1483242880433110016
1483242880433110016,1483242880433110016
1483242880433110016,1483242880433110016
1483242880433110016,1483242880433110016
1483242880433110016,1483242880433110016
1483242880433110016,1483242880433110016
1483242880433110016,1483242880433110016
1483242880433110016,1483242880433110016
1483242880433110016,1483242880433110016
1483242880433110016,1483242880433110016
1422935726258370048,1524176909755511040
1300353816064397056,1300353816064397056
1657058053215200000,1657058053215200000
1657058053215200000,1657058053215200000
1488095177784930048,1488095177784930048
1618056787,1618056787
4923412737,4923412737
1281149013975350016,1281149013975350016
1671297204534000128,19091173
392852711,392852711
1090617443356199936,1667131770779599872
1423423375406500096,1339166129110064896
1171481988861029888,1171481988861029888
2181612179,2181612179
1006982932618067968,1006982932618067968
1006982932618067968,1006982932618067968
1260387897422855936,441211051
1260387897422855936,441211051
59771643,59771643
540122045,540122045
540122045,540122045
949913511123128064,76766018
4408948042,4408948042
606623619,606623619
1574454887546550016,1574454887546550016
1574454887546550016,1574454887546550016
1658315591923399936,1494271081548750080
1440759208161329920,1440759208161329920
1141068303047229952,1141068303047229952
1141068303047229952,1141068303047229952
1141068303047229952,1141068303047229952
1350623627453009920,1350623627453009920
432871727,432871727
432871727,432871727
432871727,432871727
1683092801427320064,1683092801427320064
40017998,4429003533
40017998,40017998
1612690037535290112,1612690037535290112
1612690037535290112,1612690037535290112
1612690037535290112,1612690037535290112
1612690037535290112,1612690037535290112
1612690037535290112,1612690037535290112
1611075303022919936,91416107
38489678,38489678
181108698,181108698
953420324,90552683
953420324,90552683
1277976789118109952,4429003533
1220007740292189952,1220007740292189952
241515290,241515290
1082444778581609984,1082444778581609984
1258110317558670080,1258110317558670080
59487436,59487436
59487436,59487436
59487436,59487436
59487436,59487436
59487436,59487436
3344401,3344401
1649608238302619904,1649608238302619904
14801219,2790631500
1309169727470729984,1309169727470729984
1451814147935579904,1451814147935579904
925440088049319040,925440088049319040
925440088049319040,925440088049319040
1455285225148363008,1455285225148363008
1455285225148363008,1455285225148363008
1455285225148363008,1455285225148363008
1455285225148363008,1455285225148363008
1416610812437789952,1416610812437789952
1179625944388029952,1179625944388029952
278265846,278265846
1393397362165479936,1393397362165479936
1213839451685669888,1213839451685669888
851917199677718016,851917199677718016
851917199677718016,14499829
851917199677718016,851917199677718016
442068154,442068154
1399109156267749888,1399109156267749888
2224624532,634704431
1691747993790109952,1691747993790109952
1596686974038830080,1200506883674639872
1913586056,1648713667977019904
752345469507006464,752345469507006464
752345469507006464,752345469507006464
752345469507006464,752345469507006464
752345469507006464,752345469507006464
752345469507006464,752345469507006464
752345469507006464,752345469507006464
1687711395117159936,1687711395117159936
1088482863840999936,1088482863840999936
1095371026328800000,1095371026328800000
839972238,839972238
611198876,611198876
611198876,611198876
1523176434772150016,133938408
21603961,21603961
1628370664041179904,1628370664041179904
1488856181045169920,1488856181045169920
1659375663961489920,452540168
933362559276630016,933362559276630016
933362559276630016,933362559276630016
933362559276630016,933362559276630016
1261766549544800000,1261766549544800000
1332787136404320000,1332787136404320000
1332787136404320000,1332787136404320000
1332787136404320000,1332787136404320000
1332787136404320000,1332787136404320000
1644354802116337920,170280910
22683443,22683443
1695949800447830016,1695949800447830016
1051051509050419968,1051051509050419968
2342616180,2342616180
2342616180,2342616180
745048261115928064,745048261115928064
1180764942,1180764942
831277636131356032,759251
1617547032331150080,1617547032331150080
1688152219202289920,1688152219202289920
877696710041976064,990035382
1574745333367810048,1574745333367810048
1574745333367810048,1574745333367810048
1574745333367810048,1107296448
103619317,103619317
531546233,531546233
1328462438681947904,1328462438681947904
52013106,7587032
916706781484723968,916706781484723968
1525536281769430016,1525536281769430016
1210324222117060096,1210324222117060096
1449431487380549888,1449431487380549888
1449431487380549888,1449431487380549888
1621927854744257024,1621927854744257024
745182483042311936,745182483042311936
1435988030649630976,1435988030649630976
1435988030649630976,1435988030649630976
1435988030649630976,1435988030649630976
913821704,913821704
913821704,913821704
493521998,493521998
1491417364050619904,1491417364050619904
1491417364050619904,1491417364050619904
1491417364050619904,1491417364050619904
1491417364050619904,1491417364050619904
1491417364050619904,1491417364050619904
1491417364050619904,1491417364050619904
1491417364050619904,1491417364050619904
1491417364050619904,1491417364050619904
1491417364050619904,1491417364050619904
760158381071928960,760158381071928960
760158381071928960,760158381071928960
234644501,234644501
234644501,234644501
234644501,234644501
234644501,234644501
